Trade,isTrade
"""I'd like to acquire 29 coal and am willing to offer 5 aluminum in exchange. Would you be interested in a trade?""",1
"""I'm looking to diversify my assets and would like to trade 19 stones for 10 wheat. Would you consider it?""",1
"""I'd like to acquire 47 iron and am willing to offer 50 aluminum in exchange. Are you open to a trade?""",1
"""I'm looking to trade 25 gold for 35 stones. Would you consider the offer?""",1
"""I have 11 stones that I'm willing to trade for 19 gold. Would you consider the offer?""",1
"""I have 2 iron that I'm willing to trade for 29 aluminum. Would you be interested?""",1
"""I'm willing to trade 7 wheat for 7 horses. Let me know if you're interested.""",1
"""I'd like to make a trade. I have 13 aluminum that I'm willing to offer for 6 iron. Would you be interested?""",1
"""I'm interested in acquiring 38 coal and am willing to offer 41 aluminum in exchange. Are you open to a trade?""",1
"""I'm interested in trading 17 aluminum for 13 wood. Would you be open to a trade?""",1
"""I'm willing to trade 6 horses for 18 aluminum. Would you consider the offer?""",1
"""I have 9 iron that I can trade for 26 coal. Are you interested?""",1
"""I'm looking to diversify my assets and would like to trade 39 gold for 10 aluminum. What do you think?""",1
"""I have 11 wheat and I'm interested in trading them for 44 wood. Would you consider the offer?""",1
"""I'm interested in trading 35 gold for 48 aluminum. Would you be open to a trade?""",1
"""I have 44 wheat that I'm willing to trade for 20 stones. Would you be interested?""",1
"""I'm interested in trading 37 horses for 42 gold. What do you think?""",1
"""I'm looking to trade 50 wood for 28 horses. Would you consider the offer?""",1
"""I'm interested in acquiring 44 stones and am willing to trade 18 aluminum in exchange. Would you consider the offer?""",1
"""I have 2 aluminum that I'm looking to trade for 29 horses. Would you be open to that exchange?""",1
"""I'm willing to exchange 48 coal for 2 gold. Is that something you'd be interested in?""",1
"""I'm interested in trading 9 aluminum for 37 stones. Would you be open to a trade?""",1
"""I'd like to trade 43 aluminum for 43 coal. What do you think?""",1
"""If you're interested in trading, I have 21 gold that I'm willing to offer for 9 wood.""",1
"""I'm interested in trading 40 coal for 39 stones. Let me know if you're interested.""",1
"""I'm looking to diversify my assets and would like to trade 24 coal for 35 horses. What do you think?""",1
"""I have 24 wheat that I can trade for 30 horses. Are you interested?""",1
"""I'd like to acquire 34 wheat and am willing to offer 45 stones in exchange. Would you be interested in a trade?""",1
"""I'm looking to acquire 9 wheat and am willing to offer 47 stones in exchange. Let me know if you're interested in a trade.""",1
"""I have 18 wood that I can trade for 11 coal. Are you interested in making a deal?""",1
"""I have 12 gold that I'm interested in trading for 35 iron. Would you consider the offer?""",1
"""I'm willing to offer 45 gold for 40 wood. Are you interested in making a trade?""",1
"""I have 5 gold that I'm willing to trade for 1 stones. Would you be interested in making a deal?""",1
"""I'm willing to exchange 26 iron for 40 aluminum. Let me know if you're interested in a trade.""",1
"""I'm willing to trade 45 coal for 45 aluminum. Is that something you'd be interested in?""",1
"""I'm looking to acquire 17 iron and can offer 30 wheat in exchange. Would you be interested in a trade?""",1
"""I'm looking to acquire 6 aluminum and am willing to trade 30 wheat for them. Would you be interested?""",1
"""I'm looking to trade 15 gold for 24 stones. Would you consider the offer?""",1
"""I'd like to make a trade. I have 32 wheat that I'm willing to offer for 28 iron. Would you be interested?""",1
"""I'm interested in trading 28 iron for 6 aluminum. Would you be open to a trade?""",1
"""I'm willing to trade 10 horses for 36 coal. Is that something you'd be interested in?""",1
"""I'm interested in acquiring 39 horses and am willing to trade 7 gold in exchange. Would you be open to that?""",1
"""I'm looking to diversify my assets and would like to trade 5 wood for 29 coal. What do you think?""",1
"""I have 2 iron that I'm looking to trade for 48 stones. Let me know if you're interested.""",1
"""I'm interested in acquiring 4 wheat and am willing to offer 27 coal in exchange. Are you open to a trade?""",1
"""How about a trade? I have 5 aluminum that I can offer in exchange for 43 wheat.""",1
"""I'm looking to acquire 31 wood and am willing to trade 30 horses for them. Would you be interested?""",1
"""I have 38 gold that I'm looking to exchange for 44 aluminum. Are you open to a trade?""",1
"""I'm interested in trading 14 stones for 26 horses. Would you be open to a trade?""",1
"""I'd like to acquire 37 wood and am willing to offer 15 wheat in exchange. Would you be interested in a trade?""",1
"""I'd like to acquire 29 aluminum and am willing to offer 4 horses in exchange. Would you be interested in a trade?""",1
"""I'm interested in trading 39 horses for 27 coal. Would you be open to a trade?""",1
"""I'm interested in acquiring 30 wheat and am willing to trade 22 coal in exchange. Would you consider the offer?""",1
"""I'm willing to trade 21 iron for 43 horses. Let me know if you're interested.""",1
"""I'm interested in trading 46 wheat for 44 iron. What do you think?""",1
"""I'm willing to offer 5 wood for 25 horses. Let me know if you're interested in making a trade.""",1
"""How about we make a deal? I have 39 iron and I'm interested in trading them for 7 wheat.""",1
"""I'd like to make a trade. I have 1 horses that I'm willing to offer for 31 wood. Would you be interested?""",1
"""I'd like to acquire 13 wheat and am willing to offer 18 coal in exchange. Would you be interested in a trade?""",1
"""I'd like to acquire 34 aluminum and am willing to offer 47 coal in exchange. Would you be interested in a trade?""",1
"""How about a trade? I have 14 gold that I can offer in exchange for 25 aluminum.""",1
"""I have 5 wood that I'm willing to trade for 40 coal. Would you consider the offer?""",1
"""How about a trade? I'll give you 38 coal in exchange for 6 wood.""",1
"""I'm looking to acquire 16 coal and am willing to offer 18 stones in exchange. Let me know if you're interested in a trade.""",1
"""I'd like to make a trade. I have 48 gold that I can offer for 14 aluminum.""",1
"""I'd like to offer 40 wood for 29 coal. Would you be interested in making a trade?""",1
"""I'm interested in making a trade. I have 37 coal that I can offer for 43 iron. Would you consider it?""",1
"""I have 29 wheat that I'm interested in trading for 48 iron. Would you consider the offer?""",1
"""I'd like to offer 38 wood for 6 stones. Would you be interested in making a trade?""",1
"""I'm willing to offer 12 gold for 14 aluminum. Are you interested in making a trade?""",1
"""I'm interested in acquiring 33 wheat and am willing to offer 37 horses in exchange. Are you open to a trade?""",1
"""I have 8 wheat that I'm willing to offer in exchange for 10 gold. Let me know if you're interested in a trade.""",1
"""I'd like to make a trade. I have 12 aluminum that I can offer for 2 wheat.""",1
"""I'm looking to acquire 15 stones and am willing to trade 20 wood for them. Would you be interested?""",1
"""I have 13 coal and am looking to exchange them for 36 wheat. Would you be open to a trade?""",1
"""I'm willing to exchange 25 coal for 33 gold. Is that something you'd be interested in?""",1
"""I'm interested in acquiring 15 gold. I have 9 iron that I can offer in exchange. Would you consider the trade?""",1
"""I'd like to offer 2 horses for 23 wood. Would you consider the trade?""",1
"""I'd like to offer 29 wood in exchange for 39 coal. Let me know if you're interested in making a trade.""",1
"""I'm interested in trading 17 horses for 16 wheat. What do you think?""",1
"""I'm interested in acquiring 6 coal and am willing to offer 12 stones in exchange. Are you open to a trade?""",1
"""I'd like to acquire 45 wood and am willing to offer 8 iron in exchange. Are you open to a trade?""",1
"""How about a trade? I have 7 iron that I can offer in exchange for 45 gold.""",1
"""How about a trade? I have 43 iron that I can offer in exchange for 2 stones.""",1
"""How about we make a trade? I'm willing to offer 38 wheat in exchange for 24 iron.""",1
"""I'd like to acquire 46 horses and can offer 19 stones in exchange. Let me know if you're interested in a trade.""",1
"""I'm willing to trade 3 wood for 2 gold. Let me know if you're interested.""",1
"""How about a trade? I'll give you 16 iron in exchange for 50 wood.""",1
"""I'm looking to diversify my holdings and would like to trade 41 gold for 28 iron. Would you be interested?""",1
"""I'd like to trade 13 wheat for 16 gold. What do you think?""",1
"""I have 5 stones and am interested in exchanging them for 14 wood. Are you open to a trade?""",1
"""I'm looking to trade 36 aluminum for 5 wood. Would you consider the offer?""",1
"""I'm interested in acquiring 13 aluminum and am willing to offer 28 gold in exchange. Are you open to a trade?""",1
"""I have 27 wheat and am interested in trading them for 9 iron. What do you think?""",1
"""I have 45 wheat that I'm willing to trade for 14 gold. Would you consider the offer?""",1
"""I have 46 wood that I'm willing to exchange for 36 aluminum. Let me know if you're interested in a trade.""",1
"""I'm willing to trade 27 stones for 11 wood. Would you be interested in making a deal?""",1
"""I'd like to offer 8 iron in exchange for 1 stones. Let me know if you're interested in making a trade.""",1
"""How about we make a deal? I have 35 stones that I can trade for 43 wood.""",1
"""I'm willing to exchange 18 stones for 40 gold. Let me know if you're interested.""",1
"""I have 42 horses that I can trade for 31 wheat. Are you interested?""",1
"""How about a trade? I have 15 aluminum that I'm willing to exchange for 18 coal.""",1
"""I'm interested in trading 46 gold for 44 coal. What do you think?""",1
"""I have 16 wood and am interested in exchanging them for 36 aluminum. Are you open to a trade?""",1
"""I'm willing to offer 2 gold for 25 horses. Let me know if you're interested in making a trade.""",1
"""Would you be willing to trade 26 wheat for 17 coal ? Let me know.""",1
"""I'd like to acquire 41 aluminum and am willing to trade 25 wheat in exchange. Let me know if you're interested in a deal.""",1
"""I'd like to acquire 40 iron and can offer 35 wheat in exchange. Let me know if you're interested in a trade.""",1
"""I'm interested in trading 44 wheat for 47 horses. What do you think?""",1
"""I have 30 stones that I can trade for 8 coal. Are you interested?""",1
"""I'm looking to acquire 15 wheat and am willing to offer 48 wood in exchange. Let me know if you're interested in a trade.""",1
"""I'm interested in trading 35 wood for 44 horses. Let me know if you're interested.""",1
"""I'd like to acquire 33 gold and am willing to offer 15 wheat in exchange. Would you be interested in a trade?""",1
"""I'd like to acquire 28 stones and can offer 22 horses in exchange. Let me know if you're interested in a trade.""",1
"""I have 7 gold and am looking to exchange them for 46 wood. Would you be open to a trade?""",1
"""I have 29 iron and am interested in exchanging them for 35 stones. Are you open to a trade?""",1
"""I'd like to make a trade. I have 16 horses that I can offer for 13 stones.""",1
"""I have 46 iron that I can trade for 17 horses. Are you interested in making a deal?""",1
"""I have 43 stones that I'm looking to trade for 3 wheat. Let me know if you're interested.""",1
"""I have 6 wheat that I'm looking to trade for 25 coal. Would you be open to that exchange?""",1
"""How about we make a deal? I have 20 wheat and I'm interested in trading them for 31 aluminum.""",1
"""I have 50 gold that I can trade for 5 iron. Are you interested in making a deal?""",1
"""I'm looking to diversify my assets and would like to trade 32 wheat for 36 aluminum. Would you consider it?""",1
"""I'm interested in acquiring 15 wheat and am willing to offer 44 gold in exchange. Are you open to a trade?""",1
"""I have 6 stones that I'm looking to trade for 49 gold. Let me know if you're interested.""",1
"""I'm interested in acquiring 33 stones and am willing to offer 15 wood in exchange. Let me know if you're interested in a trade.""",1
"""I'd like to offer 27 aluminum for 27 wheat. Would you consider the trade?""",1
"""I'm looking to trade 5 stones for 34 wheat. Would you consider the offer?""",1
"""I'm willing to trade 23 stones for 43 aluminum. Let me know if you're interested.""",1
"""How about a trade? I have 29 wood that I can offer in exchange for 22 horses.""",1
"""I'm interested in acquiring 30 gold. I have 25 coal that I can offer in exchange. Would you consider the trade?""",1
"""I have 34 iron and am looking to exchange them for 38 coal. Would you be open to a trade?""",1
"""I'm interested in acquiring 47 coal and am willing to offer 15 iron in exchange. Are you open to a trade?""",1
"""If you're interested in trading, I have 28 wood that I'm willing to offer for 28 iron.""",1
"""I'm willing to trade 34 wood for 29 gold. Would you be interested in making a deal?""",1
"""I'm looking to acquire 37 iron and am willing to trade 28 gold for them. Would you be interested?""",1
"""I'm looking to trade 22 iron for 40 gold. Would you consider the offer?""",1
"""I have 21 iron and am interested in trading them for 21 wheat. What do you think?""",1
"""I'm interested in trading 36 iron for 42 stones. Let me know if you're interested.""",1
"""I have 39 wood that I'm willing to exchange for 3 horses. Let me know if you're interested in a trade.""",1
"""I have 33 stones that I can trade for 9 wood. Are you interested in making a deal?""",1
"""Are you open to a trade? I have 26 wheat that I'm willing to exchange for 19 coal.""",1
"""I'm willing to exchange 38 gold for 9 iron. Let me know if you're interested.""",1
"""How about we make a deal? I have 49 wheat and I'm interested in trading them for 28 gold.""",1
"""I'm looking to acquire 27 coal and am willing to offer 32 wood in exchange. Would you be interested?""",1
"""I'm looking to diversify my assets and would like to trade 10 stones for 2 gold. What do you think?""",1
"""If you're interested in trading, I have 14 stones that I'm willing to offer for 50 wheat.""",1
"""I have 37 horses that I'm looking to trade for 23 wood. Let me know if you're interested.""",1
"""I'd like to offer 36 aluminum for 28 wood. Are you open to a trade?""",1
"""I'd like to offer 29 iron in exchange for 5 gold. Let me know if you're interested in making a trade.""",1
"""I'm willing to offer 35 iron for 44 gold. Are you open to a trade?""",1
"""How about a trade? I have 47 gold that I'm willing to exchange for 26 coal.""",1
"""I'd like to make a trade. I have 26 horses that I'm willing to offer for 21 gold. Would you be interested?""",1
"""I have 22 wood that I'm looking to exchange for 21 wheat. Are you open to a trade?""",1
"""I'm willing to exchange 50 coal for 36 stones. Is that something you'd be interested in?""",1
"""I'd like to make a trade. I have 7 horses that I can offer for 42 iron.""",1
"""How about we make a deal? I have 13 aluminum and I'm interested in trading them for 42 iron.""",1
"""I'd like to acquire 41 horses and can offer 47 gold in exchange. Let me know if you're interested in a trade.""",1
"""I'm interested in trading 21 coal for 11 gold. Let me know if you're interested.""",1
"""I'm willing to offer 46 coal for 20 iron. Are you open to a trade?""",1
"""I have 48 gold that I can trade for 16 wood. Are you interested in making a deal?""",1
"""If you're interested in trading, I have 28 wheat that I'm willing to offer for 50 iron.""",1
"""I'm looking to acquire 16 iron and am willing to trade 2 wheat for them. Would you be interested?""",1
"""I'm looking to acquire 39 wheat and am willing to offer 27 wood in exchange. Would you be interested?""",1
"""I'm interested in trading 23 stones for 28 wood. What do you think?""",1
"""I'd like to offer 19 horses for 7 wood. Would you be interested in making a trade?""",1
"""I have 26 iron that I'm looking to exchange for 41 stones. Would you like to make a trade?""",1
"""I'd like to acquire 34 horses and am willing to offer 1 gold in exchange. Are you interested in making a trade?""",1
"""I'm willing to exchange 38 horses for 26 gold. Let me know if you're interested.""",1
"""I'm willing to trade 39 gold for 8 coal. Would you be interested in making a deal?""",1
"""I'd like to acquire 36 gold and am willing to trade 4 horses in exchange. Let me know if you're interested in a deal.""",1
"""I'm willing to trade 17 coal for 4 wheat. Let me know if you're interested.""",1
"""I'd like to acquire 7 iron and am willing to offer 6 aluminum in exchange. Would you be interested in a trade?""",1
"""I'm willing to trade 27 horses for 44 aluminum. Would you be interested in making a deal?""",1
"""I have 19 wood that I'm willing to trade for 4 wheat. Would you be interested?""",1
"""I'm willing to trade 49 gold for 16 aluminum. Would you be interested in making a deal?""",1
"""I'm interested in acquiring 21 iron and am willing to trade 13 stones in exchange. Would you consider the offer?""",1
"""I'm interested in trading 38 wood for 43 gold. Would you be open to a trade?""",1
"""I have 9 horses that I'm willing to trade for 3 coal. Would you be interested in making a deal?""",1
"""I'm looking to diversify my assets and would like to trade 1 iron for 27 wheat. Would you consider it?""",1
"""I'm interested in acquiring 39 iron and am willing to trade 45 aluminum in exchange. Would you be open to that?""",1
"""I have 4 horses that I'm willing to trade for 19 wheat. Are you open to a deal?""",1
"""I have 37 aluminum that I'm willing to trade for 29 coal. Would you be interested?""",1
"""I have 23 wheat that I'm willing to exchange for 27 aluminum. Let me know if you're interested in a trade.""",1
"""I'd like to acquire 38 iron and am willing to offer 6 aluminum in exchange. Are you open to a trade?""",1
"""I'm interested in acquiring 12 gold and am willing to offer 33 stones in exchange. Are you open to a trade?""",1
"""I'm looking to acquire 2 horses and am willing to offer 13 aluminum in exchange. Would you be interested?""",1
"""I'm willing to trade 16 gold for 39 aluminum. Let me know if you're interested.""",1
"""How about we make a deal? I have 32 aluminum that I can trade for 31 horses.""",1
"""I'd like to offer 31 wood for 29 aluminum. Are you open to a trade?""",1
"""I have 38 wood that I'm looking to trade for 14 stones. Would you be open to that exchange?""",1
"""I'm willing to offer 43 aluminum for 17 coal. Let me know if you're interested in making a trade.""",1
"""I'd like to offer 20 aluminum for 46 gold. Are you open to a trade?""",1
"""I'm interested in trading 10 horses for 41 gold. Let me know if you'd like to make a deal.""",1
"""I'm willing to exchange 40 iron for 1 wood. Let me know if you're interested.""",1
"""I'm interested in acquiring 16 horses and am willing to offer 45 wheat in exchange. Are you open to a trade?""",1
"""I'm looking to acquire 36 gold and can offer 38 horses in exchange. Would you be interested in a trade?""",1
"""I'd like to make a trade. I have 18 gold that I'm willing to offer for 13 horses.""",1
"""I have 30 wood and I'm interested in trading them for 29 iron. Would you consider the offer?""",1
"""I'd like to trade 6 aluminum for 33 wheat. Let me know if you're interested.""",1
"""I'm willing to trade 21 stones for 21 coal. Let me know if you're interested.""",1
"""I have 4 stones that I'm willing to offer in exchange for 5 aluminum. Let me know if you're interested in a trade.""",1
"""I'm interested in acquiring 34 iron and am willing to trade 46 stones in exchange. Would you consider the offer?""",1
"""I'd like to trade 10 aluminum for 13 iron. What do you think?""",1
"""How about a trade? I have 33 wheat that I can offer in exchange for 24 stones.""",1
"""If you're interested in trading, I have 14 stones that I'm willing to offer for 32 iron.""",1
"""I'm willing to offer 38 iron for 23 wheat. Are you interested in making a trade?""",1
"""How about a trade? I'll give you 12 horses in exchange for 18 stones.""",1
"""How about we make a deal? I have 30 wood that I can trade for 27 stones.""",1
"""I'm interested in acquiring 23 wheat. I have 30 gold that I can offer in exchange. Would you consider the trade?""",1
"""I'm interested in trading 26 horses for 48 coal. Would you be open to a trade?""",1
"""I'd like to make a trade. I have 16 aluminum that I'm willing to offer for 38 wheat. Would you be interested?""",1
"""I'd like to acquire 47 aluminum and am willing to trade 16 wood in exchange. Let me know if you're interested in a deal.""",1
"""I'm interested in trading 38 stones for 16 iron. Would you be open to a trade?""",1
"""I have 16 horses and am interested in exchanging them for 24 coal. Are you open to a trade?""",1
"""If you're interested in trading, I have 33 horses that I'm willing to offer for 26 iron.""",1
"""I'd like to make a trade. I have 39 wheat that I'm willing to offer for 36 wood.""",1
"""I'd like to offer 45 coal for 37 gold. Would you consider the trade?""",1
"""I have 22 stones that I'm looking to exchange for 41 aluminum. Would you like to make a trade?""",1
"""I'd like to acquire 4 horses and can offer 24 coal in exchange. Would you be interested in trading?""",1
"""I have 47 wheat and am looking to exchange them for 30 aluminum. Would you be open to a trade?""",1
"""I'm interested in trading 48 gold for 30 horses. What do you think?""",1
"""I'm willing to exchange 41 coal for 15 aluminum. Let me know if you're interested.""",1
"""How about we make a deal? I have 14 aluminum that I can trade for 30 wheat.""",1
"""I'd like to offer 40 gold in exchange for 36 horses. Let me know if you're interested in making a trade.""",1
"""I'm interested in trading 40 aluminum for 12 gold. Let me know if you'd like to make a deal.""",1
"""I'm interested in trading 22 aluminum for 47 horses. Let me know if you'd like to make a deal.""",1
"""I'd like to offer 8 stones in exchange for 23 aluminum. Let me know if you're interested in making a trade.""",1
"""I have 14 stones that I'm looking to trade for 47 iron. Let me know if you're interested.""",1
"""I have 46 horses that I can trade for 28 gold. Are you interested in making a deal?""",1
"""If you're interested in trading, I have 36 aluminum that I'm willing to offer for 25 iron.""",1
"""I'd like to acquire 3 wheat and can offer 13 coal in exchange. Let me know if you're interested in a trade.""",1
"""I have 46 gold that I'm willing to trade for 15 horses. Would you consider the offer?""",1
"""I'm interested in trading 15 gold for 31 wheat. What do you think?""",1
"""I'd like to make a trade. I have 34 gold that I'm willing to offer for 6 coal. Would you be interested?""",1
"""I'd like to acquire 39 horses and am willing to offer 1 wood in exchange. Are you open to a trade?""",1
"""I'm interested in trading 31 stones for 36 wood. What do you think?""",1
"""I'm willing to exchange 7 coal for 35 horses. Let me know if you're interested.""",1
"""I'm looking to trade 42 aluminum for 42 stones. Would you consider the offer?""",1
"""I'm willing to offer 24 iron for 15 gold. Are you interested in making a trade?""",1
"""I'm interested in trading 42 iron for 5 aluminum. Let me know if you're interested.""",1
"""I'd like to trade 43 stones for 8 wood. What do you think?""",1
"""I'm looking to acquire 46 horses and can offer 1 wood in exchange. Would you be interested in a trade?""",1
"""How about we make a trade? I'm willing to offer 17 aluminum in exchange for 38 wheat.""",1
"""I'm interested in acquiring 22 iron and am willing to offer 11 gold in exchange. Are you open to a trade?""",1
"""I'd like to acquire 35 aluminum and am willing to trade 20 wood in exchange. Let me know if you're interested in a deal.""",1
"""I'm looking to acquire 28 iron and can offer 46 wheat in exchange. Would you be interested in a trade?""",1
"""I'm interested in trading 17 wheat for 50 aluminum. What do you think?""",1
"""I'm looking to acquire 37 horses and am willing to offer 5 gold in exchange. Would you be interested?""",1
"""I have 26 aluminum and am looking to exchange them for 10 wheat. Would you be open to a trade?""",1
"""I'm looking to trade 3 stones for 42 aluminum. Would you consider the offer?""",1
"""I'd like to trade 14 aluminum for 11 horses. Let me know if you're interested.""",1
"""I have 35 stones that I can trade for 7 wheat. Are you interested in making a deal?""",1
"""I have 43 iron that I'm willing to trade for 46 coal. Would you be interested in making a deal?""",1
"""I'm interested in acquiring 18 horses and am willing to trade 36 iron in exchange. Would you be open to that?""",1
"""How about a trade? I'll give you 10 iron in exchange for 30 wood.""",1
"""I have 2 stones and am interested in exchanging them for 24 wood. Are you open to a trade?""",1
"""I have 22 wheat that I'm interested in trading for 35 wood. Would you consider the offer?""",1
"""I have 20 coal and am interested in trading them for 17 stones. What do you think?""",1
"""Are you open to a trade? I have 26 gold that I'm willing to exchange for 12 coal.""",1
"""I'm looking to diversify my assets and would like to trade 2 aluminum for 36 gold. What do you think?""",1
"""I'd like to trade 29 stones for 49 aluminum. Let me know if you're interested.""",1
"""I'm interested in acquiring 50 gold and am willing to offer 49 iron in exchange. Let me know if you're interested in a trade.""",1
"""How about a trade? I have 19 aluminum that I can offer in exchange for 2 stones.""",1
"""I'm looking to diversify my assets and would like to trade 46 gold for 45 wheat. Would you consider it?""",1
"""I'd like to offer 46 stones in exchange for 49 gold. Let me know if you're interested in making a trade.""",1
"""Would you be willing to trade 39 aluminum for 35 horses ? Let me know.""",1
"""I have 22 stones that I'm looking to exchange for 37 wood. Are you open to a trade?""",1
"""I'm looking to diversify my assets and would like to trade 23 stones for 42 wood. Would you consider it?""",1
"""I'd like to make a trade. I have 1 wheat that I'm willing to offer for 43 stones.""",1
"""I have 31 iron that I'm looking to exchange for 30 wheat. Are you open to a trade?""",1
"""I'm interested in trading 14 wood for 27 aluminum. Let me know if you're interested.""",1
"""I'm interested in trading 41 stones for 4 wheat. What do you think?""",1
"""I'm interested in acquiring 6 horses and am willing to offer 42 iron in exchange. Are you open to a trade?""",1
"""Would you be willing to trade 48 stones for 16 aluminum ? Let me know.""",1
"""I'd like to make a trade. I have 11 horses that I'm willing to offer for 9 stones.""",1
"""I'm interested in trading 23 iron for 7 aluminum. What do you think?""",1
"""I'd like to offer 10 wheat for 17 aluminum. Would you consider the trade?""",1
"""I have 13 gold and I'm interested in trading them for 5 wheat. Would you consider the offer?""",1
"""I'm looking to trade 32 wood for 12 coal. Would you consider the offer?""",1
"""I have 30 aluminum that I'm willing to trade for 19 coal. Would you be interested?""",1
"""I'm interested in acquiring 10 horses and am willing to trade 3 iron in exchange. Would you be open to that?""",1
"""I have 2 stones that I'm willing to trade for 21 wood. Would you consider the offer?""",1
"""If you're interested in trading, I have 21 aluminum that I'm willing to offer for 36 wheat.""",1
"""I'm looking to acquire 19 stones and can offer 5 gold in exchange. Would you be interested in a trade?""",1
"""I have 48 wood that I'm looking to exchange for 7 stones. Would you like to make a trade?""",1
"""How about a trade? I have 8 aluminum that I can offer in exchange for 19 coal.""",1
"""I have 47 wood and am looking to exchange them for 17 coal. Would you be open to a trade?""",1
"""How about a trade? I have 38 aluminum that I can offer in exchange for 44 wood.""",1
"""I'm willing to trade 43 horses for 41 gold. Let me know if you're interested.""",1
"""I'm interested in acquiring 18 wheat and am willing to offer 39 horses in exchange. Are you open to a trade?""",1
"""I'm looking to diversify my holdings and would like to trade 45 aluminum for 1 wood. Would you be interested?""",1
"""I'd like to offer 36 stones in exchange for 40 wood. Let me know if you're interested in making a trade.""",1
"""I'd like to acquire 7 horses and can offer 28 wood in exchange. Let me know if you're interested in a trade.""",1
"""I have 5 gold that I'm looking to trade for 33 coal. Let me know if you're interested.""",1
"""I'm interested in acquiring 7 iron and am willing to offer 25 horses in exchange. Let me know if you're interested in a trade.""",1
"""I'm interested in trading 17 horses for 14 coal. What do you think?""",1
"""I'm willing to trade 41 iron for 21 stones. Let me know if you're interested.""",1
"""I'm looking to trade 2 iron for 2 gold. Would you consider the offer?""",1
"""I have 35 stones that I'm looking to trade for 21 wheat. Let me know if you're interested.""",1
"""I'm interested in trading 8 wood for 7 wheat. What do you think?""",1
"""How about we make a deal? I have 47 wheat and I'm interested in trading them for 48 aluminum.""",1
"""I'm interested in acquiring 7 iron and am willing to offer 23 aluminum in exchange. Are you open to a trade?""",1
"""I'd like to make a trade. I have 30 stones that I'm willing to offer for 19 iron.""",1
"""I'd like to acquire 31 wood and am willing to offer 11 coal in exchange. Are you open to a trade?""",1
"""I have 28 aluminum that I can trade for 48 horses. Are you interested in making a deal?""",1
"""I have 13 wheat and I'm interested in trading them for 30 coal. Would you consider the offer?""",1
"""How about we make a trade? I'm willing to offer 22 wheat in exchange for 10 gold.""",1
"""How about we make a deal? I have 49 gold that I can trade for 36 coal.""",1
"""I'm willing to offer 28 aluminum for 43 gold. Are you open to a trade?""",1
"""I'd like to acquire 2 wheat and am willing to trade 20 iron in exchange. Let me know if you're interested in a deal.""",1
"""I'm interested in acquiring 46 stones and am willing to offer 16 horses in exchange. Are you open to a trade?""",1
"""I'm willing to offer 6 aluminum for 31 wood. Let me know if you're interested in making a trade.""",1
"""I'm willing to trade 19 wheat for 3 aluminum. Let me know if you're interested.""",1
"""I'm interested in trading 11 iron for 36 horses. What do you think?""",1
"""I'm looking to diversify my assets and would like to trade 48 wheat for 37 aluminum. What do you think?""",1
"""I'd like to make a trade. I have 2 iron that I'm willing to offer for 19 wheat. Would you be interested?""",1
"""I'm willing to exchange 41 horses for 47 gold. Let me know if you're interested in a trade.""",1
"""I'm willing to offer 27 iron for 15 wheat. Are you open to a trade?""",1
"""I'm willing to trade 6 horses for 42 iron. Would you be interested in making a deal?""",1
"""I have 4 coal that I'm willing to trade for 31 wood. Would you consider the offer?""",1
"""I have 15 wood and I'm interested in trading them for 40 horses. Would you consider the offer?""",1
"""I have 17 gold that I'm willing to exchange for 4 horses. Let me know if you're interested in a trade.""",1
"""I'd like to offer 13 horses for 31 wheat. Are you open to a trade?""",1
"""I have 23 wheat and am interested in trading them for 9 stones. What do you think?""",1
"""I'm willing to trade 5 stones for 6 iron. Let me know if you're interested.""",1
"""I'm looking to trade 36 wood for 28 horses. Would you consider the offer?""",1
"""I'm looking to trade 19 gold for 15 stones. Would you consider the offer?""",1
"""I'm looking to acquire 49 horses and am willing to offer 41 coal in exchange. Would you be interested?""",1
"""I'd like to offer 20 coal for 31 aluminum. Would you consider the trade?""",1
"""I'm interested in trading 19 iron for 39 wood. What do you think?""",1
"""I have 35 stones that I'm willing to trade for 23 aluminum. Would you be interested?""",1
"""I have 6 wheat and I'm interested in trading them for 46 wood. Would you consider the offer?""",1
"""I'd like to offer 45 gold in exchange for 22 wood. Let me know if you're interested in making a trade.""",1
"""I'm interested in trading 24 horses for 3 aluminum. Let me know if you're interested.""",1
"""I have 27 aluminum that I'm looking to trade for 26 wheat. Let me know if you're interested.""",1
"""I'm looking to diversify my holdings and would like to trade 23 aluminum for 10 iron. Would you be interested?""",1
"""I have 6 gold that I'm willing to exchange for 30 aluminum. Let me know if you're interested in a trade.""",1
"""I'm looking to trade 47 wood for 40 stones. Would you consider the offer?""",1
"""How about a trade? I have 14 coal that I'm willing to exchange for 17 iron.""",1
"""I have 48 stones that I'm looking to exchange for 50 wheat. Are you open to a trade?""",1
"""I'm interested in trading 35 aluminum for 21 horses. What do you think?""",1
"""I have 5 coal that I can trade for 15 gold. Are you interested in making a deal?""",1
"""I'd like to acquire 23 aluminum and can offer 21 coal in exchange. Would you be interested in trading?""",1
"""I'm interested in acquiring 4 iron and am willing to offer 47 stones in exchange. Are you open to a trade?""",1
"""I'm interested in trading 34 iron for 4 stones. Let me know if you'd like to make a deal.""",1
"""I'd like to offer 48 wheat for 49 gold. Would you be interested in making a trade?""",1
"""I'd like to offer 28 wheat for 14 gold. Are you open to a trade?""",1
